"screen_id","service","surface","section","capability","slice_id","target_path","route_path","loading_state","empty_state","error_state","permission_state","offline_state","retry_state","success_state","blocked_state","visual_reference","evidence_required","status","next_action"
"SCR-099","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/MarkReadyScreen.tsx","services/dsh/frontend/app-partner/partners/MarkReadyRoute.tsx","MarkReadyScreen displays accessible progress while retaining the app-partner navigation shell","MarkReadyScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","MarkReadyScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","MarkReadyScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","MarkReadyScreen shows offline state and never fabricates current store, order, task, or financial status","MarkReadyScreen retries bounded reads and preserves idempotency context for any write","MarkReadyScreen renders only the authoritative service response and valid next navigation","MarkReadyScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","MarkReadyScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-100","dsh","app-partner","none","support-entry","DSH-014","services/dsh/frontend/app-partner/support-entry/SupportEntryScreen.tsx","services/dsh/frontend/app-partner/support-entry/SupportEntryRoute.tsx","SupportEntryScreen displays accessible progress while retaining the app-partner navigation shell","SupportEntryScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","SupportEntryScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","SupportEntryScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","SupportEntryScreen shows offline state and never fabricates current store, order, task, or financial status","SupportEntryScreen retries bounded reads and preserves idempotency context for any write","SupportEntryScreen renders only the authoritative service response and valid next navigation","SupportEntryScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","SupportEntryScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-101","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/SettlementStatusReadScreen.tsx","services/dsh/frontend/app-partner/partners/SettlementStatusReadRoute.tsx","SettlementStatusReadScreen displays accessible progress while retaining the app-partner navigation shell","SettlementStatusReadScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","SettlementStatusReadScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","SettlementStatusReadScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","SettlementStatusReadScreen shows offline state and never fabricates current store, order, task, or financial status","SettlementStatusReadScreen retries bounded reads and preserves idempotency context for any write","SettlementStatusReadScreen renders only the authoritative service response and valid next navigation","SettlementStatusReadScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","SettlementStatusReadScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","BLOCKED_NEEDS_WLT","Retain until DSH-006 entry gate"
"SCR-102","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/DocumentReviewReadinessScreen.tsx","services/dsh/frontend/app-partner/partners/DocumentReviewReadinessRoute.tsx","DocumentReviewReadinessScreen displays accessible progress while retaining the app-partner navigation shell","DocumentReviewReadinessScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","DocumentReviewReadinessScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","DocumentReviewReadinessScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","DocumentReviewReadinessScreen shows offline state and never fabricates current store, order, task, or financial status","DocumentReviewReadinessScreen retries bounded reads and preserves idempotency context for any write","DocumentReviewReadinessScreen renders only the authoritative service response and valid next navigation","DocumentReviewReadinessScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","DocumentReviewReadinessScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-103","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/ActivationReadinessScreen.tsx","services/dsh/frontend/app-partner/partners/ActivationReadinessRoute.tsx","ActivationReadinessScreen displays accessible progress while retaining the app-partner navigation shell","ActivationReadinessScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","ActivationReadinessScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","ActivationReadinessScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","ActivationReadinessScreen shows offline state and never fabricates current store, order, task, or financial status","ActivationReadinessScreen retries bounded reads and preserves idempotency context for any write","ActivationReadinessScreen renders only the authoritative service response and valid next navigation","ActivationReadinessScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","ActivationReadinessScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-104","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/DeactivationStatusScreen.tsx","services/dsh/frontend/app-partner/partners/DeactivationStatusRoute.tsx","DeactivationStatusScreen displays accessible progress while retaining the app-partner navigation shell","DeactivationStatusScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","DeactivationStatusScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","DeactivationStatusScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","DeactivationStatusScreen shows offline state and never fabricates current store, order, task, or financial status","DeactivationStatusScreen retries bounded reads and preserves idempotency context for any write","DeactivationStatusScreen renders only the authoritative service response and valid next navigation","DeactivationStatusScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","DeactivationStatusScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-105","dsh","app-partner","none","partner-orders","DSH-006","services/dsh/frontend/app-partner/partner-orders/OrderConflictRecoveryScreen.tsx","services/dsh/frontend/app-partner/partners/OrderConflictRecoveryRoute.tsx","OrderConflictRecoveryScreen displays accessible progress while retaining the app-partner navigation shell","OrderConflictRecoveryScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","OrderConflictRecoveryScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","OrderConflictRecoveryScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","OrderConflictRecoveryScreen shows offline state and never fabricates current store, order, task, or financial status","OrderConflictRecoveryScreen retries bounded reads and preserves idempotency context for any write","OrderConflictRecoveryScreen renders only the authoritative service response and valid next navigation","OrderConflictRecoveryScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","OrderConflictRecoveryScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-006 entry gate"
"SCR-106","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/TaskListScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/TaskListRoute.tsx","TaskListScreen displays accessible progress while retaining the app-captain navigation shell","TaskListScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","TaskListScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","TaskListScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","TaskListScreen shows offline state and never fabricates current store, order, task, or financial status","TaskListScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","TaskListScreen renders only the authoritative service response and valid next navigation","TaskListScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","TaskListScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-107","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/TaskDetailScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/TaskDetailRoute.tsx","TaskDetailScreen displays accessible progress while retaining the app-captain navigation shell","TaskDetailScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","TaskDetailScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","TaskDetailScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","TaskDetailScreen shows offline state and never fabricates current store, order, task, or financial status","TaskDetailScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","TaskDetailScreen renders only the authoritative service response and valid next navigation","TaskDetailScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","TaskDetailScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-108","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/AcceptTaskScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/AcceptTaskRoute.tsx","AcceptTaskScreen displays accessible progress while retaining the app-captain navigation shell","AcceptTaskScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","AcceptTaskScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","AcceptTaskScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","AcceptTaskScreen shows offline state and never fabricates current store, order, task, or financial status","AcceptTaskScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","AcceptTaskScreen renders only the authoritative service response and valid next navigation","AcceptTaskScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","AcceptTaskScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-109","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/PickupFlowScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/PickupFlowRoute.tsx","PickupFlowScreen displays accessible progress while retaining the app-captain navigation shell","PickupFlowScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","PickupFlowScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","PickupFlowScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","PickupFlowScreen shows offline state and never fabricates current store, order, task, or financial status","PickupFlowScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","PickupFlowScreen renders only the authoritative service response and valid next navigation","PickupFlowScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","PickupFlowScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-110","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/DropoffFlowScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/DropoffFlowRoute.tsx","DropoffFlowScreen displays accessible progress while retaining the app-captain navigation shell","DropoffFlowScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","DropoffFlowScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","DropoffFlowScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","DropoffFlowScreen shows offline state and never fabricates current store, order, task, or financial status","DropoffFlowScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","DropoffFlowScreen renders only the authoritative service response and valid next navigation","DropoffFlowScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","DropoffFlowScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-111","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/LocationStatusReadinessScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/LocationStatusReadinessRoute.tsx","LocationStatusReadinessScreen displays accessible progress while retaining the app-captain navigation shell","LocationStatusReadinessScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","LocationStatusReadinessScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","LocationStatusReadinessScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","LocationStatusReadinessScreen shows offline state and never fabricates current store, order, task, or financial status","LocationStatusReadinessScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","LocationStatusReadinessScreen renders only the authoritative service response and valid next navigation","LocationStatusReadinessScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","LocationStatusReadinessScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-112","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/DeliveryIssueScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/DeliveryIssueRoute.tsx","DeliveryIssueScreen displays accessible progress while retaining the app-captain navigation shell","DeliveryIssueScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","DeliveryIssueScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","DeliveryIssueScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","DeliveryIssueScreen shows offline state and never fabricates current store, order, task, or financial status","DeliveryIssueScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","DeliveryIssueScreen renders only the authoritative service response and valid next navigation","DeliveryIssueScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","DeliveryIssueScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-113","dsh","app-captain","none","support-entry","DSH-014","services/dsh/frontend/app-captain/support-entry/SupportEntryScreen.tsx","services/dsh/frontend/app-captain/support-entry/SupportEntryRoute.tsx","SupportEntryScreen displays accessible progress while retaining the app-captain navigation shell","SupportEntryScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","SupportEntryScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","SupportEntryScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","SupportEntryScreen shows offline state and never fabricates current store, order, task, or financial status","SupportEntryScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","SupportEntryScreen renders only the authoritative service response and valid next navigation","SupportEntryScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","SupportEntryScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-114","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/CodStatusReadScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/CodStatusReadRoute.tsx","CodStatusReadScreen displays accessible progress while retaining the app-captain navigation shell","CodStatusReadScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","CodStatusReadScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","CodStatusReadScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","CodStatusReadScreen shows offline state and never fabricates current store, order, task, or financial status","CodStatusReadScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","CodStatusReadScreen renders only the authoritative service response and valid next navigation","CodStatusReadScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","CodStatusReadScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","BLOCKED_NEEDS_WLT","Retain until DSH-007 entry gate"
"SCR-115","dsh","app-captain","none","captain-tasks","DSH-WLT-001","services/dsh/frontend/app-captain/captain-tasks/PaymentReferenceReadScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/PaymentReferenceReadRoute.tsx","PaymentReferenceReadScreen displays accessible progress while retaining the app-captain navigation shell","PaymentReferenceReadScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","PaymentReferenceReadScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","PaymentReferenceReadScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","PaymentReferenceReadScreen shows offline state and never fabricates current store, order, task, or financial status","PaymentReferenceReadScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","PaymentReferenceReadScreen renders only the authoritative service response and valid next navigation","PaymentReferenceReadScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","PaymentReferenceReadScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","BLOCKED_NEEDS_WLT","Retain until DSH-WLT-001 entry gate"
"SCR-116","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/AssignmentConflictScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/AssignmentConflictRoute.tsx","AssignmentConflictScreen displays accessible progress while retaining the app-captain navigation shell","AssignmentConflictScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","AssignmentConflictScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","AssignmentConflictScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","AssignmentConflictScreen shows offline state and never fabricates current store, order, task, or financial status","AssignmentConflictScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","AssignmentConflictScreen renders only the authoritative service response and valid next navigation","AssignmentConflictScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","AssignmentConflictScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-117","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/OfflineProofRetryScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/OfflineProofRetryRoute.tsx","OfflineProofRetryScreen displays accessible progress while retaining the app-captain navigation shell","OfflineProofRetryScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","OfflineProofRetryScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","OfflineProofRetryScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","OfflineProofRetryScreen shows offline state and never fabricates current store, order, task, or financial status","OfflineProofRetryScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","OfflineProofRetryScreen renders only the authoritative service response and valid next navigation","OfflineProofRetryScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","OfflineProofRetryScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-118","dsh","app-captain","none","captain-tasks","DSH-007","services/dsh/frontend/app-captain/captain-tasks/TaskReassignmentScreen.tsx","services/dsh/frontend/app-captain/captain-tasks/TaskReassignmentRoute.tsx","TaskReassignmentScreen displays accessible progress while retaining the app-captain navigation shell","TaskReassignmentScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","TaskReassignmentScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","TaskReassignmentScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","TaskReassignmentScreen shows offline state and never fabricates current store, order, task, or financial status","TaskReassignmentScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","TaskReassignmentScreen renders only the authoritative service response and valid next navigation","TaskReassignmentScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","TaskReassignmentScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-007 entry gate"
"SCR-119","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/VisitListScreen.tsx","services/dsh/frontend/app-field/field-onboarding/VisitListRoute.tsx","VisitListScreen displays accessible progress while retaining the app-field navigation shell","VisitListScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","VisitListScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","VisitListScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","VisitListScreen may show an explicitly local checklist/evidence draft, never server success","VisitListScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","VisitListScreen renders only the authoritative service response and valid next navigation","VisitListScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","VisitListScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-120","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/VisitDetailScreen.tsx","services/dsh/frontend/app-field/field-onboarding/VisitDetailRoute.tsx","VisitDetailScreen displays accessible progress while retaining the app-field navigation shell","VisitDetailScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","VisitDetailScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","VisitDetailScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","VisitDetailScreen may show an explicitly local checklist/evidence draft, never server success","VisitDetailScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","VisitDetailScreen renders only the authoritative service response and valid next navigation","VisitDetailScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","VisitDetailScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-121","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/StoreOnboardingScreen.tsx","services/dsh/frontend/app-field/field-onboarding/StoreOnboardingRoute.tsx","StoreOnboardingScreen displays accessible progress while retaining the app-field navigation shell","StoreOnboardingScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","StoreOnboardingScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","StoreOnboardingScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","StoreOnboardingScreen may show an explicitly local checklist/evidence draft, never server success","StoreOnboardingScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","StoreOnboardingScreen renders only the authoritative service response and valid next navigation","StoreOnboardingScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","StoreOnboardingScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-122","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/ReadinessChecklistScreen.tsx","services/dsh/frontend/app-field/field-onboarding/ReadinessChecklistRoute.tsx","ReadinessChecklistScreen displays accessible progress while retaining the app-field navigation shell","ReadinessChecklistScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","ReadinessChecklistScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","ReadinessChecklistScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","ReadinessChecklistScreen may show an explicitly local checklist/evidence draft, never server success","ReadinessChecklistScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","ReadinessChecklistScreen renders only the authoritative service response and valid next navigation","ReadinessChecklistScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","ReadinessChecklistScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-123","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/MediaReferenceScreen.tsx","services/dsh/frontend/app-field/field-onboarding/MediaReferenceRoute.tsx","MediaReferenceScreen displays accessible progress while retaining the app-field navigation shell","MediaReferenceScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","MediaReferenceScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","MediaReferenceScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","MediaReferenceScreen may show an explicitly local checklist/evidence draft, never server success","MediaReferenceScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","MediaReferenceScreen renders only the authoritative service response and valid next navigation","MediaReferenceScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","MediaReferenceScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-124","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/SubmitReadinessScreen.tsx","services/dsh/frontend/app-field/field-onboarding/SubmitReadinessRoute.tsx","SubmitReadinessScreen displays accessible progress while retaining the app-field navigation shell","SubmitReadinessScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","SubmitReadinessScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","SubmitReadinessScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","SubmitReadinessScreen may show an explicitly local checklist/evidence draft, never server success","SubmitReadinessScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","SubmitReadinessScreen renders only the authoritative service response and valid next navigation","SubmitReadinessScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","SubmitReadinessScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
"SCR-125","dsh","app-field","none","field-onboarding","DSH-008","services/dsh/frontend/app-field/field-onboarding/RejectedOrBlockedStateScreen.tsx","services/dsh/frontend/app-field/field-onboarding/RejectedOrBlockedStateRoute.tsx","RejectedOrBlockedStateScreen displays accessible progress while retaining the app-field navigation shell","RejectedOrBlockedStateScreen explains the journey-specific empty condition and provides a safe return, refresh, or support action","RejectedOrBlockedStateScreen maps contract, validation, dependency, and terminal errors to distinct recovery guidance with correlation reference","RejectedOrBlockedStateScreen blocks data and primary actions when own, assigned, store, or actor scope is absent","RejectedOrBlockedStateScreen may show an explicitly local checklist/evidence draft, never server success","RejectedOrBlockedStateScreen retains assignment/version and idempotency context, retries with backoff, and rejects duplicate lifecycle submission","RejectedOrBlockedStateScreen renders only the authoritative service response and valid next navigation","RejectedOrBlockedStateScreen explains contract, assignment, readiness, serviceability, WLT, or business-rule blocking and exposes contextual support when allowed","donor visual pattern only; no source copy","RejectedOrBlockedStateScreen route and all-state tests plus RTL, small-screen, offline/retry and permission evidence","INVENTORY_ONLY","Retain until DSH-008 entry gate"
